AAA,ARM,bogomips,76.80
AAA,ARM,Cores,0
AAA,ARM,hyperthreads,0
AAA,ARM,MHz,not-set
AAA,ARM,ProcessorChips,0
AAA,ARM,VendorId,not-set
AAA,ARM,VirtualCPUs,4
AAA,cpus,4
AAA,date,15-APR-2020
AAA,disks,5,
AAA,disks_per_line,150
AAA,host,raspberrypi
AAA,interval,1
AAA,proc_stat_variables,8
AAA,progname,nmon
AAA,runname,raspberrypi
AAA,snapshots,10
AAA,time,12:18.48
AAA,user,root
AAA,version,16h
BBBP,000,/etc/release
BBBP,003,/etc/release,"VERSION_ID=Q10Q"
BBBP,005,/etc/release,"VERSION_CODENAME=buster"
BBBP,006,/etc/release,"ID=raspbian"
BBBP,007,/etc/release,"ID_LIKE=debian"
BBBP,008,/etc/release,"HOME_URL=Qhttp://www.raspbian.org/Q"
BBBP,009,/etc/release,"SUPPORT_URL=Qhttp://www.raspbian.org/RaspbianForumsQ"
BBBP,010,/etc/release,"BUG_REPORT_URL=Qhttp://www.raspbian.org/RaspbianBugsQ"
BBBP,011,lsb_release
BBBP,012,fdisk-l
BBBP,017,fdisk-l,""
BBBP,018,fdisk-l,""
BBBP,023,fdisk-l,""
BBBP,024,fdisk-l,""
BBBP,029,fdisk-l,""
BBBP,030,fdisk-l,""
BBBP,035,fdisk-l,""
BBBP,036,fdisk-l,""
BBBP,041,fdisk-l,""
BBBP,042,fdisk-l,""
BBBP,047,fdisk-l,""
BBBP,048,fdisk-l,""
BBBP,053,fdisk-l,""
BBBP,054,fdisk-l,""
BBBP,059,fdisk-l,""
BBBP,060,fdisk-l,""
BBBP,065,fdisk-l,""
BBBP,066,fdisk-l,""
BBBP,071,fdisk-l,""
BBBP,072,fdisk-l,""
BBBP,077,fdisk-l,""
BBBP,078,fdisk-l,""
BBBP,083,fdisk-l,""
BBBP,084,fdisk-l,""
BBBP,089,fdisk-l,""
BBBP,090,fdisk-l,""
BBBP,095,fdisk-l,""
BBBP,096,fdisk-l,""
BBBP,101,fdisk-l,""
BBBP,102,fdisk-l,""
BBBP,107,fdisk-l,""
BBBP,108,fdisk-l,""
BBBP,115,fdisk-l,""
BBBP,119,fdisk-l,""
BBBP,120,fdisk-l,""
BBBP,128,fdisk-l,""
BBBP,131,lsblk
BBBP,132,lscpu
BBBP,148,lshw
BBBP,149,/proc/cpuinfo
BBBP,159,/proc/cpuinfo,""
BBBP,169,/proc/cpuinfo,""
BBBP,179,/proc/cpuinfo,""
BBBP,189,/proc/cpuinfo,""
BBBP,194,/proc/meminfo
BBBP,232,/proc/stat
BBBP,245,/proc/version
BBBP,247,/proc/net/dev
BBBP,253,/proc/diskinfo
BBBP,254,/proc/diskstats
BBBP,284,/sbin/multipath
BBBP,285,/dev/mapper
BBBP,288,/dev/mpath
BBBP,289,/dev/dm-*
BBBP,290,/dev/md*
BBBP,291,/dev/sd*
BBBP,294,/proc/partitions
BBBP,296,/proc/partitions,""
BBBP,318,/proc/1/stat
BBBP,320,/proc/net/rpc/nfs
BBBP,326,/proc/net/rpc/nfsd
BBBP,327,/proc/modules
BBBP,376,ifconfig
BBBP,386,ifconfig,""
BBBP,395,ifconfig,""
BBBP,396,/bin/df-m
BBBP,407,/bin/mount
BBBP,439,/etc/fstab
BBBP,450,uptime
CPU001,T0001,2.4,4.0,0.0,93.5,0.0
CPU001,T0002,12.4,1.9,0.0,85.7,0.0
CPU001,T0003,16.0,1.9,0.0,82.1,0.0
CPU001,T0004,4.0,4.0,0.0,91.9,0.0
CPU001,T0005,1.0,0.0,0.0,99.0,0.0
CPU001,T0006,0.0,1.0,1.0,98.1,0.0
CPU001,T0007,0.0,1.0,0.0,99.0,0.0
CPU001,T0008,0.0,0.0,0.0,100.0,0.0
CPU001,T0009,0.0,0.0,0.0,100.0,0.0
CPU001,T0010,0.0,1.0,0.0,99.0,0.0
CPU002,T0001,7.1,3.2,0.0,89.7,0.0
CPU002,T0002,2.0,0.0,0.0,98.0,0.0
CPU002,T0003,6.7,2.9,0.0,90.5,0.0
CPU002,T0004,7.5,1.9,0.0,90.6,0.0
CPU002,T0005,4.9,1.9,0.0,93.2,0.0
CPU002,T0006,1.9,1.9,0.0,96.2,0.0
CPU002,T0007,0.0,0.0,0.0,100.0,0.0
CPU002,T0008,7.8,1.0,0.0,91.2,0.0
CPU002,T0009,0.0,1.0,0.0,99.0,0.0
CPU002,T0010,3.8,0.0,0.0,96.2,0.0
CPU003,T0001,5.7,6.6,0.0,87.7,0.0
CPU003,T0002,1.9,0.0,0.0,98.1,0.0
CPU003,T0003,0.0,0.0,0.0,100.0,0.0
CPU003,T0004,0.0,1.0,0.0,99.0,0.0
CPU003,T0005,2.0,0.0,0.0,98.0,0.0
CPU003,T0006,5.8,1.9,0.0,92.3,0.0
CPU003,T0007,1.0,0.0,0.0,99.0,0.0
CPU003,T0008,0.0,1.0,0.0,99.0,0.0
CPU003,T0009,7.7,1.0,0.0,91.3,0.0
CPU003,T0010,7.9,0.0,0.0,92.1,0.0
CPU004,T0001,7.1,7.1,0.0,85.8,0.0
CPU004,T0002,6.9,5.9,0.0,87.3,0.0
CPU004,T0003,3.0,4.0,0.0,93.0,0.0
CPU004,T0004,3.0,3.0,0.0,94.1,0.0
CPU004,T0005,1.9,3.8,0.0,94.3,0.0
CPU004,T0006,0.0,6.7,0.0,93.3,0.0
CPU004,T0007,8.9,2.0,0.0,89.1,0.0
CPU004,T0008,2.9,2.9,0.0,94.2,0.0
CPU004,T0009,1.0,2.9,0.0,96.2,0.0
CPU004,T0010,1.9,3.8,0.0,94.2,0.0
CPU_ALL,T0001,5.6,5.2,0.0,89.2,0.0,,4
CPU_ALL,T0002,5.8,1.9,0.0,92.2,0.0,,4
CPU_ALL,T0003,6.5,2.2,0.0,91.3,0.0,,4
CPU_ALL,T0004,3.7,2.4,0.0,93.9,0.0,,4
CPU_ALL,T0005,2.4,1.5,0.0,96.1,0.0,,4
CPU_ALL,T0006,1.9,2.9,0.0,95.2,0.0,,4
CPU_ALL,T0007,2.4,0.7,0.0,96.8,0.0,,4
CPU_ALL,T0008,2.7,1.2,0.0,96.1,0.0,,4
CPU_ALL,T0009,2.2,1.2,0.0,96.6,0.0,,4
CPU_ALL,T0010,3.4,1.2,0.0,95.4,0.0,,4
DISKBSIZE,T0001,0.0,0.0,0.0,0.0,0.0
DISKBSIZE,T0002,0.0,0.0,0.0,0.0,0.0
DISKBSIZE,T0003,4.0,0.0,4.0,0.0,0.0
DISKBSIZE,T0004,0.0,0.0,0.0,0.0,0.0
DISKBSIZE,T0005,0.0,0.0,0.0,0.0,0.0
DISKBSIZE,T0006,18.0,0.0,18.0,0.0,0.0
DISKBSIZE,T0007,0.0,0.0,0.0,0.0,0.0
DISKBSIZE,T0008,0.0,0.0,0.0,0.0,0.0
DISKBSIZE,T0009,0.0,0.0,0.0,0.0,0.0
DISKBSIZE,T0010,0.0,0.0,0.0,0.0,0.0
DISKBUSY,T0001,0.0,0.0,0.0,0.0,0.0
DISKBUSY,T0002,0.0,0.0,0.0,0.0,0.0
DISKBUSY,T0003,0.0,0.0,0.0,0.0,0.0
DISKBUSY,T0004,0.0,0.0,0.0,0.0,0.0
DISKBUSY,T0005,0.0,0.0,0.0,0.0,0.0
DISKBUSY,T0006,1.0,0.0,1.0,0.0,0.0
DISKBUSY,T0007,0.0,0.0,0.0,0.0,0.0
DISKBUSY,T0008,0.0,0.0,0.0,0.0,0.0
DISKBUSY,T0009,0.0,0.0,0.0,0.0,0.0
